frame,ok,x,y,w,h,score,dt_ms
263,1,1001.00,2214.00,293.00,235.00,,75.193
264,1,1000.00,2213.00,293.00,235.00,,69.495
265,1,1001.00,2214.00,293.00,235.00,,76.814
266,1,1002.00,2215.00,293.00,235.00,,70.460
267,1,1001.00,2216.00,293.00,235.00,,76.721
268,1,1002.00,2217.00,293.00,235.00,,71.785
269,1,1001.00,2216.00,293.00,235.00,,71.156
270,1,1002.00,2215.00,293.00,235.00,,72.715
271,1,999.00,2216.00,293.00,235.00,,73.690
272,1,1000.00,2217.00,293.00,235.00,,75.394
273,1,999.00,2216.00,293.00,235.00,,75.431
274,1,1000.00,2217.00,293.00,235.00,,122.941
275,1,1001.00,2216.00,293.00,235.00,,72.450
276,1,1000.00,2219.00,293.00,235.00,,79.442
277,1,999.00,2216.00,293.00,235.00,,81.754
278,1,1000.00,2217.00,293.00,235.00,,82.073
279,1,999.00,2216.00,293.00,235.00,,79.966
280,1,1000.00,2217.00,293.00,235.00,,83.726
281,1,999.00,2216.00,293.00,235.00,,71.264
282,1,1000.00,2217.00,293.00,235.00,,69.714
283,0,1051.00,2192.00,293.00,235.00,,42.280
284,1,993.00,2220.00,293.00,235.00,,85.928
285,1,996.00,2225.00,293.00,235.00,,78.725
286,1,997.00,2224.00,293.00,235.00,,71.344
287,1,998.00,2225.00,293.00,235.00,,76.250
288,1,997.00,2222.00,293.00,235.00,,74.519
289,1,998.00,2223.00,293.00,235.00,,73.957
290,1,997.00,2222.00,293.00,235.00,,82.612
291,1,998.00,2225.00,293.00,235.00,,76.780
292,1,997.00,2224.00,293.00,235.00,,82.110
293,1,998.00,2225.00,293.00,235.00,,77.216
294,1,997.00,2222.00,293.00,235.00,,76.311
295,1,998.00,2223.00,293.00,235.00,,77.912
296,1,999.00,2222.00,293.00,235.00,,75.723
297,1,1010.00,2221.00,293.00,235.00,,112.333
298,0,1051.00,2192.00,293.00,235.00,,46.567
299,0,1051.00,2192.00,293.00,235.00,,37.315
300,0,1051.00,2192.00,293.00,235.00,,46.088
301,0,1051.00,2192.00,293.00,235.00,,42.528
302,0,1051.00,2192.00,293.00,235.00,,43.278
303,1,1003.00,2220.00,293.00,235.00,,92.273
304,1,1002.00,2223.00,293.00,235.00,,67.378
305,1,1001.00,2224.00,293.00,235.00,,57.220
306,1,1002.00,2225.00,293.00,235.00,,55.712
307,1,1001.00,2224.00,293.00,235.00,,54.447
308,1,1002.00,2223.00,293.00,235.00,,56.791
309,1,1001.00,2222.00,293.00,235.00,,58.581
310,1,1002.00,2223.00,293.00,235.00,,54.831
311,1,999.00,2224.00,293.00,235.00,,53.243
312,1,998.00,2225.00,293.00,235.00,,56.359
313,1,997.00,2224.00,293.00,235.00,,55.800
314,1,1000.00,2225.00,293.00,235.00,,53.100
315,1,999.00,2224.00,293.00,235.00,,90.036
316,0,1051.00,2192.00,293.00,235.00,,33.692
317,1,1000.00,2225.00,293.00,235.00,,65.897
318,1,999.00,2224.00,293.00,235.00,,131.763
319,1,1000.00,2225.00,293.00,235.00,,72.929
320,1,1001.00,2224.00,293.00,235.00,,66.326
321,1,1002.00,2225.00,293.00,235.00,,62.496
322,1,1001.00,2226.00,293.00,235.00,,56.738
323,1,1002.00,2227.00,293.00,235.00,,60.961
324,1,1001.00,2226.00,293.00,235.00,,64.354
325,1,1002.00,2225.00,293.00,235.00,,59.913
326,1,1003.00,2224.00,293.00,235.00,,51.483
327,1,1004.00,2225.00,293.00,235.00,,52.563
