frame,ok,x,y,w,h,score,dt_ms
386,1,1024.00,2224.00,260.00,209.00,,257.004
387,1,1023.00,2223.00,260.00,209.00,,246.921
388,1,1024.00,2223.00,260.00,209.00,,374.098
389,1,1024.00,2223.00,260.00,209.00,,272.523
390,1,1024.00,2223.00,260.00,209.00,,260.236
391,1,1024.00,2223.00,260.00,209.00,,264.514
392,1,1024.00,2225.00,260.00,209.00,,288.280
393,1,1024.00,2225.00,260.00,209.00,,276.519
394,1,1024.00,2224.00,260.00,209.00,,265.183
395,1,1024.00,2225.00,260.00,209.00,,266.079
396,1,1024.00,2223.00,260.00,209.00,,259.076
397,1,1023.00,2220.00,265.00,213.00,,272.489
398,1,1023.00,2220.00,265.00,213.00,,304.763
399,1,1022.00,2221.00,265.00,213.00,,286.369
400,1,1025.00,2223.00,260.00,209.00,,260.368
401,1,1026.00,2225.00,260.00,209.00,,251.077
402,1,1024.00,2225.00,260.00,209.00,,272.491
403,1,1022.00,2221.00,265.00,213.00,,288.971
404,1,1023.00,2221.00,265.00,213.00,,273.987
405,1,1023.00,2221.00,265.00,213.00,,285.285
406,1,1026.00,2222.00,260.00,209.00,,273.957
407,1,1027.00,2224.00,260.00,209.00,,273.020
408,1,1025.00,2224.00,260.00,209.00,,265.576
409,1,1022.00,2220.00,265.00,213.00,,285.117
410,1,1023.00,2220.00,265.00,213.00,,284.728
411,1,1024.00,2219.00,265.00,213.00,,282.333
412,1,1025.00,2221.00,265.00,213.00,,284.160
413,1,1024.00,2222.00,265.00,213.00,,264.432
414,1,1025.00,2222.00,265.00,213.00,,275.261
415,1,1025.00,2221.00,265.00,213.00,,281.017
416,1,1024.00,2222.00,265.00,213.00,,279.306
417,1,1024.00,2221.00,265.00,213.00,,270.802
418,1,1025.00,2218.00,265.00,213.00,,277.894
419,1,1025.00,2218.00,265.00,213.00,,277.693
420,1,1027.00,2219.00,265.00,213.00,,266.656
421,1,1027.00,2219.00,265.00,213.00,,274.667
422,1,1024.00,2224.00,260.00,209.00,,270.266
423,1,1021.00,2223.00,265.00,213.00,,273.513
424,1,1028.00,2223.00,260.00,209.00,,287.219
425,1,1031.00,2221.00,260.00,209.00,,260.877
426,1,1026.00,2219.00,265.00,213.00,,277.348
427,1,1026.00,2218.00,265.00,213.00,,276.695
428,1,1026.00,2218.00,265.00,213.00,,281.482
429,1,1026.00,2220.00,265.00,213.00,,280.595
430,1,1027.00,2222.00,265.00,213.00,,268.778
431,1,1027.00,2223.00,265.00,213.00,,362.572
432,1,1025.00,2221.00,271.00,217.00,,283.996
433,1,1026.00,2220.00,271.00,217.00,,297.876
434,1,1027.00,2219.00,271.00,217.00,,287.123
435,1,1028.00,2217.00,271.00,217.00,,285.688
436,1,1027.00,2216.00,271.00,217.00,,294.015
437,1,1027.00,2220.00,271.00,217.00,,253.284
438,1,1025.00,2218.00,276.00,221.00,,276.611
439,1,1031.00,2222.00,265.00,213.00,,287.287
440,1,1030.00,2221.00,265.00,213.00,,274.742
441,1,1027.00,2219.00,271.00,217.00,,294.544
442,1,1029.00,2218.00,271.00,217.00,,200.980
443,1,1029.00,2218.00,271.00,217.00,,284.258
444,1,1030.00,2218.00,271.00,217.00,,256.770
445,1,1030.00,2219.00,271.00,217.00,,256.440
446,1,1031.00,2220.00,271.00,217.00,,277.140
447,1,1030.00,2219.00,271.00,217.00,,276.190
448,1,1031.00,2217.00,271.00,217.00,,266.396
449,1,1030.00,2219.00,271.00,217.00,,271.944
450,1,1031.00,2218.00,271.00,217.00,,276.189
451,1,1032.00,2218.00,271.00,217.00,,272.797
452,1,1032.00,2217.00,271.00,217.00,,283.526
453,1,1033.00,2219.00,271.00,217.00,,259.209
454,1,1033.00,2218.00,271.00,217.00,,266.213
455,1,1034.00,2216.00,271.00,217.00,,255.162
456,1,1034.00,2215.00,271.00,217.00,,282.611
457,1,1032.00,2213.00,276.00,221.00,,281.803
458,1,1033.00,2213.00,276.00,221.00,,297.302
459,1,1036.00,2217.00,271.00,217.00,,264.253
460,1,1036.00,2218.00,271.00,217.00,,220.697
461,1,1036.00,2219.00,271.00,217.00,,266.069
462,1,1037.00,2220.00,271.00,217.00,,296.377
463,1,1037.00,2218.00,271.00,217.00,,234.769
464,1,1034.00,2215.00,276.00,221.00,,221.484
465,1,1034.00,2216.00,276.00,221.00,,319.451
466,1,1035.00,2216.00,276.00,221.00,,280.679
467,1,1035.00,2217.00,276.00,221.00,,229.372
468,1,1042.00,2273.00,282.00,226.00,,415.326
469,1,1038.00,2219.00,276.00,221.00,,279.357
470,1,1038.00,2219.00,276.00,221.00,,294.693
471,1,1037.00,2220.00,276.00,221.00,,262.517
472,1,1037.00,2218.00,276.00,221.00,,278.340
473,1,1037.00,2218.00,276.00,221.00,,284.137
474,1,1038.00,2218.00,276.00,221.00,,298.375
475,1,1039.00,2217.00,276.00,221.00,,216.887
476,1,1039.00,2217.00,276.00,221.00,,247.620
477,1,1039.00,2218.00,276.00,221.00,,295.116
478,1,1040.00,2219.00,276.00,221.00,,274.501
479,1,1040.00,2218.00,276.00,221.00,,294.561
480,1,1040.00,2218.00,276.00,221.00,,365.454
481,1,1041.00,2218.00,276.00,221.00,,389.952
482,1,1045.00,2218.00,271.00,217.00,,310.431
483,1,1047.00,2218.00,271.00,217.00,,313.599
484,1,1048.00,2219.00,271.00,217.00,,310.402
485,1,1047.00,2219.00,271.00,217.00,,329.744
486,1,1049.00,2219.00,271.00,217.00,,322.128
487,1,1044.00,2217.00,276.00,221.00,,325.655
488,1,1044.00,2217.00,276.00,221.00,,318.339
489,1,1041.00,2215.00,282.00,226.00,,317.579
490,1,1041.00,2215.00,282.00,226.00,,350.879
491,1,1042.00,2214.00,282.00,226.00,,329.180
492,1,1042.00,2214.00,282.00,226.00,,331.708
493,1,1042.00,2215.00,282.00,226.00,,290.624
494,1,1043.00,2216.00,282.00,226.00,,337.267
495,1,1043.00,2216.00,282.00,226.00,,415.537
496,1,1042.00,2216.00,282.00,226.00,,298.080
497,1,1043.00,2216.00,282.00,226.00,,295.058
498,1,1041.00,2213.00,287.00,230.00,,336.272
499,1,1045.00,2214.00,282.00,226.00,,309.037
500,1,1044.00,2213.00,287.00,230.00,,334.692
501,1,1043.00,2213.00,287.00,230.00,,346.953
