frame,ok,x,y,w,h,score,dt_ms
241,1,1109.00,620.00,100.00,72.00,,1.973
242,1,1109.00,620.00,100.00,72.00,,2.271
243,1,1111.00,621.00,100.00,72.00,,2.058
244,1,1113.00,621.00,100.00,72.00,,2.118
245,1,1113.00,621.00,100.00,72.00,,2.238
246,1,1114.00,620.00,100.00,72.00,,2.283
247,1,1114.00,621.00,100.00,72.00,,1.540
248,1,1116.00,622.00,100.00,72.00,,2.222
249,1,1117.00,624.00,100.00,72.00,,2.341
250,1,1117.00,624.00,100.00,72.00,,2.138
251,1,1118.00,624.00,100.00,72.00,,1.555
252,1,1118.00,624.00,100.00,72.00,,2.342
253,1,1120.00,624.00,100.00,72.00,,2.040
254,1,1121.00,623.00,100.00,72.00,,2.183
255,1,1121.00,623.00,100.00,72.00,,2.206
256,1,1118.00,624.00,100.00,72.00,,2.234
257,1,1119.00,623.00,100.00,72.00,,1.657
258,1,1120.00,623.00,100.00,72.00,,2.224
259,1,1121.00,624.00,100.00,72.00,,2.178
260,1,1121.00,624.00,100.00,72.00,,1.962
261,1,1119.00,625.00,100.00,72.00,,2.199
262,0,1094.00,618.00,100.00,66.00,,1.131
263,1,1122.00,625.00,100.00,72.00,,2.290
264,1,1123.00,625.00,100.00,72.00,,2.236
265,1,1123.00,625.00,100.00,72.00,,1.830
266,1,1124.00,624.00,100.00,72.00,,2.225
267,1,1124.00,623.00,100.00,72.00,,1.779
268,1,1124.00,622.00,100.00,72.00,,1.826
269,1,1125.00,622.00,100.00,72.00,,2.308
270,1,1125.00,622.00,100.00,72.00,,1.931
271,1,1126.00,621.00,100.00,72.00,,2.328
272,1,1127.00,621.00,100.00,72.00,,1.642
273,1,1127.00,621.00,100.00,72.00,,2.305
274,1,1129.00,622.00,100.00,72.00,,2.403
275,1,1129.00,622.00,100.00,72.00,,2.308
276,1,1131.00,622.00,100.00,72.00,,1.641
277,1,1132.00,623.00,100.00,72.00,,2.333
278,1,1133.00,623.00,100.00,72.00,,2.328
279,1,1134.00,623.00,100.00,72.00,,1.792
280,1,1134.00,623.00,100.00,72.00,,2.278
281,1,1135.00,622.00,100.00,72.00,,1.641
282,1,1138.00,621.00,100.00,72.00,,2.424
283,1,1140.00,621.00,100.00,72.00,,2.441
284,0,1094.00,618.00,100.00,66.00,,1.704
285,0,1094.00,618.00,100.00,66.00,,1.247
286,1,1141.00,621.00,100.00,72.00,,1.567
287,1,1140.00,621.00,100.00,72.00,,2.312
288,1,1140.00,622.00,100.00,72.00,,2.336
289,1,1140.00,623.00,100.00,72.00,,2.470
290,1,1140.00,623.00,100.00,72.00,,1.584
291,1,1141.00,624.00,100.00,72.00,,1.573
292,1,1142.00,624.00,100.00,72.00,,2.099
293,1,1142.00,624.00,100.00,72.00,,2.611
294,1,1143.00,625.00,100.00,72.00,,1.556
295,1,1143.00,625.00,100.00,72.00,,2.336
296,1,1145.00,625.00,100.00,72.00,,2.347
297,1,1146.00,625.00,100.00,72.00,,2.312
298,1,1146.00,625.00,100.00,72.00,,1.862
299,1,1148.00,625.00,100.00,72.00,,2.282
300,1,1148.00,625.00,100.00,72.00,,2.311
301,1,1149.00,624.00,100.00,72.00,,2.710
302,1,1151.00,625.00,100.00,72.00,,1.826
303,1,1153.00,626.00,100.00,72.00,,2.310
304,1,1155.00,627.00,100.00,72.00,,2.289
305,1,1155.00,627.00,100.00,72.00,,2.311
306,1,1157.00,627.00,100.00,72.00,,2.173
307,1,1159.00,627.00,100.00,72.00,,2.228
308,1,1162.00,628.00,100.00,72.00,,2.227
309,1,1164.00,628.00,100.00,72.00,,1.721
310,1,1164.00,628.00,100.00,72.00,,2.117
311,1,1166.00,628.00,100.00,72.00,,2.253
312,1,1167.00,627.00,100.00,72.00,,1.547
313,1,1168.00,627.00,100.00,72.00,,2.235
314,1,1170.00,627.00,100.00,72.00,,2.181
315,1,1170.00,627.00,100.00,72.00,,2.195
316,1,1172.00,627.00,100.00,72.00,,1.513
317,1,1174.00,627.00,100.00,72.00,,2.183
318,1,1177.00,628.00,100.00,72.00,,2.084
319,1,1179.00,628.00,100.00,72.00,,2.153
320,1,1179.00,628.00,100.00,72.00,,2.269
321,1,1182.00,629.00,100.00,72.00,,1.513
322,1,1184.00,629.00,100.00,72.00,,1.775
323,1,1186.00,630.00,100.00,72.00,,2.275
324,1,1187.00,631.00,100.00,72.00,,1.908
325,1,1187.00,631.00,100.00,72.00,,2.556
326,1,1186.00,632.00,100.00,72.00,,2.401
327,1,1185.00,632.00,100.00,72.00,,1.639
328,1,1186.00,633.00,100.00,72.00,,1.588
329,1,1186.00,633.00,100.00,72.00,,2.263
330,1,1186.00,633.00,100.00,72.00,,1.880
331,1,1186.00,634.00,100.00,72.00,,1.695
332,1,1186.00,633.00,100.00,72.00,,1.556
333,1,1186.00,633.00,100.00,72.00,,1.551
334,1,1188.00,635.00,100.00,72.00,,1.560
335,1,1188.00,635.00,100.00,72.00,,2.380
336,1,1190.00,637.00,100.00,72.00,,1.512
337,1,1192.00,639.00,100.00,72.00,,1.548
338,1,1193.00,639.00,100.00,72.00,,1.574
339,1,1194.00,639.00,100.00,72.00,,2.362
340,1,1194.00,639.00,100.00,72.00,,1.552
341,1,1196.00,640.00,100.00,72.00,,1.556
342,1,1198.00,641.00,100.00,72.00,,1.528
343,1,1199.00,641.00,100.00,72.00,,1.659
344,1,1200.00,640.00,100.00,72.00,,1.532
345,1,1200.00,640.00,100.00,72.00,,1.583
346,1,1201.00,641.00,100.00,72.00,,1.524
347,1,1202.00,641.00,100.00,72.00,,1.567
348,1,1204.00,642.00,100.00,72.00,,2.356
349,1,1206.00,643.00,100.00,72.00,,1.556
350,1,1206.00,643.00,100.00,72.00,,1.526
351,1,1208.00,643.00,100.00,72.00,,1.496
352,1,1210.00,643.00,100.00,72.00,,1.465
353,1,1212.00,643.00,100.00,72.00,,1.502
354,1,1213.00,643.00,100.00,72.00,,1.527
355,1,1213.00,643.00,100.00,72.00,,2.182
356,1,1215.00,643.00,100.00,72.00,,1.460
357,1,1217.00,643.00,100.00,72.00,,1.812
358,1,1217.00,643.00,100.00,72.00,,2.261
359,1,1219.00,643.00,100.00,72.00,,1.510
360,1,1219.00,643.00,100.00,72.00,,2.250
361,1,1219.00,643.00,100.00,72.00,,1.513
362,1,1221.00,642.00,100.00,72.00,,1.526
363,1,1221.00,642.00,100.00,72.00,,1.535
364,1,1222.00,642.00,100.00,72.00,,1.550
365,1,1222.00,642.00,100.00,72.00,,1.543
366,0,1094.00,618.00,100.00,66.00,,1.131
367,1,1226.00,642.00,100.00,72.00,,1.547
368,1,1228.00,642.00,100.00,72.00,,1.583
369,1,1229.00,643.00,100.00,72.00,,2.369
370,1,1229.00,643.00,100.00,72.00,,1.543
371,1,1229.00,643.00,100.00,72.00,,1.573
372,1,1230.00,644.00,100.00,72.00,,1.558
373,1,1231.00,645.00,100.00,72.00,,1.602
374,0,1094.00,618.00,100.00,66.00,,1.687
375,0,1094.00,618.00,100.00,66.00,,1.700
376,0,1094.00,618.00,100.00,66.00,,1.137
377,0,1094.00,618.00,100.00,66.00,,1.130
378,1,1238.00,647.00,100.00,72.00,,1.560
379,1,1240.00,647.00,100.00,72.00,,2.492
380,1,1240.00,647.00,100.00,72.00,,1.564
381,1,1241.00,647.00,100.00,72.00,,1.506
382,1,1242.00,647.00,100.00,72.00,,1.521
383,1,1244.00,647.00,100.00,72.00,,1.956
384,1,1245.00,647.00,100.00,72.00,,1.545
